S1,mu1,bonus,YetiBarrier,YetiCoupon,PhoenixBarrier,PhoenixCoupon,PDIBarrier,PDIGearing,PDIStrike,PDIType,maturity,nbDates,price,vol-date0-strike0,vol-date0-strike1,vol-date0-strike2,vol-date0-strike3,vol-date0-strike4,vol-date0-strike5,vol-date0-strike6,vol-date0-strike7,vol-date0-strike8,vol-date0-strike9,vol-date0-strike10,vol-date0-strike11,vol-date0-strike12,vol-date0-strike13,vol-date0-strike14,vol-date1-strike0,vol-date1-strike1,vol-date1-strike2,vol-date1-strike3,vol-date1-strike4,vol-date1-strike5,vol-date1-strike6,vol-date1-strike7,vol-date1-strike8,vol-date1-strike9,vol-date1-strike10,vol-date1-strike11,vol-date1-strike12,vol-date1-strike13,vol-date1-strike14,vol-date2-strike0,vol-date2-strike1,vol-date2-strike2,vol-date2-strike3,vol-date2-strike4,vol-date2-strike5,vol-date2-strike6,vol-date2-strike7,vol-date2-strike8,vol-date2-strike9,vol-date2-strike10,vol-date2-strike11,vol-date2-strike12,vol-date2-strike13,vol-date2-strike14,vol-date3-strike0,vol-date3-strike1,vol-date3-strike2,vol-date3-strike3,vol-date3-strike4,vol-date3-strike5,vol-date3-strike6,vol-date3-strike7,vol-date3-strike8,vol-date3-strike9,vol-date3-strike10,vol-date3-strike11,vol-date3-strike12,vol-date3-strike13,vol-date3-strike14,vol-date4-strike0,vol-date4-strike1,vol-date4-strike2,vol-date4-strike3,vol-date4-strike4,vol-date4-strike5,vol-date4-strike6,vol-date4-strike7,vol-date4-strike8,vol-date4-strike9,vol-date4-strike10,vol-date4-strike11,vol-date4-strike12,vol-date4-strike13,vol-date4-strike14,vol-date5-strike0,vol-date5-strike1,vol-date5-strike2,vol-date5-strike3,vol-date5-strike4,vol-date5-strike5,vol-date5-strike6,vol-date5-strike7,vol-date5-strike8,vol-date5-strike9,vol-date5-strike10,vol-date5-strike11,vol-date5-strike12,vol-date5-strike13,vol-date5-strike14,vol-date6-strike0,vol-date6-strike1,vol-date6-strike2,vol-date6-strike3,vol-date6-strike4,vol-date6-strike5,vol-date6-strike6,vol-date6-strike7,vol-date6-strike8,vol-date6-strike9,vol-date6-strike10,vol-date6-strike11,vol-date6-strike12,vol-date6-strike13,vol-date6-strike14,vol-date7-strike0,vol-date7-strike1,vol-date7-strike2,vol-date7-strike3,vol-date7-strike4,vol-date7-strike5,vol-date7-strike6,vol-date7-strike7,vol-date7-strike8,vol-date7-strike9,vol-date7-strike10,vol-date7-strike11,vol-date7-strike12,vol-date7-strike13,vol-date7-strike14,vol-date8-strike0,vol-date8-strike1,vol-date8-strike2,vol-date8-strike3,vol-date8-strike4,vol-date8-strike5,vol-date8-strike6,vol-date8-strike7,vol-date8-strike8,vol-date8-strike9,vol-date8-strike10,vol-date8-strike11,vol-date8-strike12,vol-date8-strike13,vol-date8-strike14,vol-date9-strike0,vol-date9-strike1,vol-date9-strike2,vol-date9-strike3,vol-date9-strike4,vol-date9-strike5,vol-date9-strike6,vol-date9-strike7,vol-date9-strike8,vol-date9-strike9,vol-date9-strike10,vol-date9-strike11,vol-date9-strike12,vol-date9-strike13,vol-date9-strike14,vol-date10-strike0,vol-date10-strike1,vol-date10-strike2,vol-date10-strike3,vol-date10-strike4,vol-date10-strike5,vol-date10-strike6,vol-date10-strike7,vol-date10-strike8,vol-date10-strike9,vol-date10-strike10,vol-date10-strike11,vol-date10-strike12,vol-date10-strike13,vol-date10-strike14,vol-date11-strike0,vol-date11-strike1,vol-date11-strike2,vol-date11-strike3,vol-date11-strike4,vol-date11-strike5,vol-date11-strike6,vol-date11-strike7,vol-date11-strike8,vol-date11-strike9,vol-date11-strike10,vol-date11-strike11,vol-date11-strike12,vol-date11-strike13,vol-date11-strike14
93.67386225,0.015067102,-1.568554146,94.83087626,1.625657243,90.92794888,1.45998712,76.38158928,-1.574906405,115.2264828,1,3.760399309,12,1.39395063,0.568326203,0.416148455,0.249770617,0.247722132,0.148031965,0.140663022,0.137941062,0.15121097,0.114023802,0.126103836,0.067141408,0.110101957,0.074665617,0.12979228,0.14549118,0.577268851,0.349901577,0.229434433,0.234620974,0.213756909,0.12388294,0.164483641,0.170008278,0.136565656,0.103628083,0.126243021,0.11564251,0.073144261,0.125771957,0.148492456,0.590989974,0.359940446,0.275956119,0.197464678,0.190983485,0.159376427,0.176236483,0.159016357,0.131209705,0.1350739,0.085499579,0.044721138,0.094396515,0.143255362,0.142861325,0.562246912,0.364213485,0.253464133,0.195567001,0.153694293,0.150160336,0.199569865,0.095509564,0.09004758,0.057916479,0.103285759,0.103794448,0.073531019,0.159631864,0.158594859,0.584905544,0.339788399,0.22562078,0.202751839,0.187147416,0.186565874,0.135905651,0.184745774,0.117198718,0.071640482,0.100576861,0.062255103,0.069095104,0.152169338,0.147183551,0.559008008,0.342004432,0.216218497,0.20876503,0.23135516,0.186532282,0.203193822,0.174251069,0.14417243,0.106626533,0.115392619,0.087244604,0.115735323,0.168754118,0.229815212,0.539602515,0.416828604,0.242695506,0.179264546,0.167043499,0.206195814,0.197531582,0.172328248,0.159195212,0.084951733,0.060228165,0.12411166,0.074963949,0.094175036,0.174790061,0.509300545,0.393047409,0.298918012,0.207531666,0.211177797,0.217598106,0.181934494,0.105335378,0.141309098,0.118101406,0.060263915,0.114710341,0.104434001,0.169095736,0.20288412,0.529700413,0.368027429,0.241027312,0.167464953,0.186267433,0.190082552,0.16052137,0.122750732,0.153343454,0.083081072,0.048641893,0.065338803,0.062559308,0.136703575,0.18881168,0.542786648,0.3788543,0.300550648,0.248488901,0.164907995,0.206963204,0.109130136,0.11092708,0.134798216,0.097167645,0.097657329,0.049008493,0.052719382,0.119877691,0.14095242,0.552996953,0.416502668,0.236397706,0.167998021,0.187724718,0.187667378,0.109694638,0.103406523,0.067394701,0.043437572,0.049304729,0.08942954,0.114847698,0.143095056,0.167581063,0.546219673,0.437213551,0.262649679,0.193099866,0.189720503,0.204966772,0.176799277,0.138695922,0.078150886,0.131000237,0.106448261,0.111470412,0.10916311,0.132821255,0.215551683
100.5831045,0.007992999,-0.531605941,95.57336013,0.30967212,81.21467126,1.854548271,77.35599358,1.76730049,88.18883093,1,6.896040276,12,2.695155239,0.66150441,0.537428759,0.391258635,0.240320713,0.2874225,0.190671528,0.228388279,0.183741328,0.165040777,0.118294033,0.150085068,0.097215652,0.101946941,0.135948324,0.254108904,0.641398763,0.479461095,0.355829556,0.328383804,0.288391629,0.200041695,0.256538389,0.195164518,0.16393591,0.127837804,0.121217969,0.140967354,0.179852876,0.205862114,0.225152633,0.686861431,0.535871306,0.314047404,0.255044111,0.242202482,0.197936386,0.225176621,0.18774778,0.121812146,0.182494831,0.178753407,0.174314376,0.130345712,0.189513566,0.238349268,0.640590489,0.456760111,0.319779443,0.29911465,0.278793288,0.238938335,0.188125106,0.151292933,0.182768639,0.135031483,0.109653537,0.088585151,0.170202296,0.19955251,0.236608251,0.704273852,0.548089412,0.398707358,0.286859821,0.252519422,0.21716751,0.190034754,0.187503737,0.169477376,0.11091674,0.114892523,0.103638531,0.090604345,0.228981203,0.307497007,0.687900832,0.531640348,0.327456914,0.245558916,0.237617567,0.254758175,0.238653788,0.229352841,0.208285418,0.120556417,0.121248157,0.131960541,0.147945302,0.161609205,0.25212541,0.68629381,0.478374638,0.392714774,0.256669761,0.266096597,0.255408,0.225178119,0.169847907,0.122472501,0.114050023,0.170475377,0.083367991,0.124860174,0.165356986,0.294043067,0.644470088,0.48088259,0.308835844,0.304983375,0.214563788,0.219316435,0.240870036,0.219308748,0.146401735,0.120975352,0.175167313,0.18033785,0.13976862,0.170368173,0.3063697,0.708141877,0.470875637,0.339265016,0.296628761,0.251820608,0.277938367,0.226476917,0.197302134,0.12938762,0.16188342,0.180193552,0.137024432,0.093858171,0.185950213,0.224129059,0.642939703,0.537677637,0.396571149,0.337305597,0.224882883,0.252844204,0.232581019,0.243252392,0.164468717,0.109701499,0.091734926,0.15454383,0.183195828,0.183775841,0.294594521,0.664654627,0.492174091,0.30679994,0.33426574,0.309055616,0.243737141,0.179130133,0.16130296,0.157405066,0.125965531,0.105983489,0.087839483,0.090359365,0.144738437,0.282430441,0.697671881,0.489084142,0.340852047,0.329921134,0.28594637,0.190045291,0.25578927,0.166629303,0.121990958,0.164397351,0.122010791,0.116052075,0.103120302,0.223042249,0.302267928
90.68066376,0.001463864,2.599640036,105.0631651,1.14525668,88.65174993,1.687955331,36.70776756,-2.469486614,85.60753057,1,6.901912146,12,6.546075434,0.750340562,0.531647483,0.360757221,0.356834328,0.33973928,0.26927047,0.255969867,0.274737623,0.221440706,0.142152679,0.191573188,0.135967037,0.151073328,0.20451587,0.291245279,0.791624618,0.586018706,0.385881165,0.358438561,0.297133619,0.237686462,0.307748537,0.289096374,0.221927897,0.232420825,0.201093643,0.188859263,0.167362341,0.272226677,0.294792714,0.80418915,0.594245233,0.406467794,0.365039255,0.264750291,0.297004428,0.238381301,0.279799364,0.214530677,0.163791248,0.136428955,0.172925088,0.189781481,0.243705682,0.295219814,0.815030192,0.616854543,0.440548095,0.347423541,0.27724775,0.302535601,0.261851642,0.212027079,0.169186351,0.170611858,0.128601808,0.190857918,0.145953508,0.196212232,0.342607691,0.743620002,0.607018999,0.457178923,0.365066096,0.360717265,0.316911166,0.270975743,0.218753123,0.166326175,0.171278623,0.130921982,0.163405043,0.224929985,0.281951528,0.344544856,0.811937603,0.582479765,0.454250531,0.342916605,0.309514258,0.247446925,0.263048145,0.228742137,0.189202109,0.164393283,0.180963189,0.137639883,0.184651925,0.250447087,0.319732351,0.789917089,0.52903163,0.437560393,0.298396301,0.298901312,0.258689638,0.286255169,0.270825218,0.2330469,0.23119471,0.17238873,0.220602766,0.223850426,0.255907016,0.354657404,0.829635211,0.536304584,0.390638141,0.387467407,0.331087872,0.289507929,0.224035329,0.246884561,0.183921999,0.17453153,0.218288818,0.173372028,0.170403744,0.25062756,0.311244005,0.810899858,0.571303968,0.388046123,0.375209003,0.287282326,0.267734755,0.248765995,0.284708844,0.21866927,0.232361093,0.127775547,0.215352593,0.143064325,0.234282855,0.349651601,0.810163522,0.620920714,0.403731454,0.357093667,0.316781144,0.307187376,0.289812375,0.280554862,0.163047738,0.160648348,0.154262265,0.153890553,0.178245623,0.232666268,0.379901507,0.737244432,0.541241744,0.454880931,0.3464246,0.33362041,0.265379013,0.291087456,0.209205583,0.251080217,0.152609299,0.148531063,0.21999031,0.146349045,0.207247016,0.348264826,0.760683803,0.589022348,0.456715807,0.297213718,0.326126885,0.27516513,0.22783852,0.212018098,0.1986049,0.164936531,0.123565121,0.153597126,0.168042649,0.276624553,0.323376129
93.33060924,0.023514915,-1.632727483,101.2053566,0.372922678,93.21661194,0.595084122,73.87506491,1.320032039,93.56907376,1,4.565878027,12,2.356506768,1.040697528,0.7165382,0.479155909,0.327902357,0.3329466,0.242043318,0.185784065,0.190838022,0.170792242,0.123963431,0.041623843,0.09764013,0.0721214,0.156713985,0.295965351,0.990914868,0.746503658,0.46516305,0.374950715,0.318789845,0.264145373,0.195935853,0.222562084,0.186534412,0.089091176,0.125609053,0.036448747,0.117808134,0.19426604,0.286397868,1.055269825,0.718839591,0.468811566,0.380330011,0.360251715,0.272715644,0.190930428,0.199420365,0.18549485,0.108482436,0.099147416,0.09900116,0.055286654,0.206826436,0.253019932,1.045481908,0.761913915,0.510414982,0.376527637,0.318932646,0.233504436,0.245447928,0.1796515,0.113444669,0.125535592,0.091280071,0.119841294,0.119824186,0.176218928,0.293928787,1.004738457,0.681013196,0.474974343,0.308472417,0.32615101,0.228001611,0.275317062,0.201819625,0.125014272,0.098305629,0.113665326,0.062369554,0.129970637,0.167232163,0.334112663,1.022971436,0.707532401,0.461179936,0.383494553,0.284708781,0.265241313,0.241741876,0.192407952,0.1414217,0.074378952,0.111002937,0.064987674,0.13725439,0.138593628,0.26661862,1.015017826,0.72567838,0.416770221,0.406055078,0.361951485,0.272500203,0.241924207,0.184818482,0.116152247,0.148008188,0.119514233,0.089694319,0.102403272,0.194630356,0.282303613,1.082597788,0.736434726,0.479420499,0.387278389,0.346237217,0.227326902,0.258511681,0.175019915,0.190782411,0.058342305,0.115787488,0.098147812,0.089342634,0.162857207,0.248461657,1.012421727,0.684403622,0.425928809,0.351448848,0.352135499,0.259919548,0.281526462,0.153818645,0.162303684,0.125054253,0.080622809,0.12067073,0.070520927,0.129815951,0.291266298,1.004051819,0.693089998,0.460470668,0.398674014,0.344043994,0.299206365,0.225409311,0.171331314,0.141863789,0.146286982,0.120599247,0.040512986,0.071112823,0.162045818,0.342760403,1.039208885,0.745013805,0.440481617,0.340088791,0.303258625,0.253066066,0.224899781,0.18254147,0.166799621,0.139170591,0.089693184,0.042908572,0.08270531,0.117735324,0.313519573,1.064662574,0.753570706,0.459094006,0.310860106,0.331386983,0.270631582,0.189098117,0.192019533,0.179045137,0.152482612,0.056561675,0.082926359,0.060876414,0.121398981,0.278144639
107.8332463,0.00128794,0.419158906,98.45187011,0.061616696,99.09173477,0.614474865,77.24134465,2.466858499,118.1652533,1,0.59249022,12,0.620219688,0.579776647,0.35257562,0.249307333,0.239595394,0.157571737,0.148801706,0.165856483,0.099964216,0.159993163,0.133720435,0.039373747,0.046379499,0.074188548,0.093769147,0.171852118,0.526384494,0.42506565,0.255277287,0.205460196,0.182559386,0.204945477,0.201725783,0.158083487,0.126516772,0.115621465,0.103434107,0.089150621,0.065511978,0.070699815,0.229108313,0.538596548,0.383600873,0.288476127,0.193284011,0.192986733,0.155063538,0.104486424,0.113112221,0.153478717,0.132652331,0.061094891,0.036485402,0.057473574,0.111615801,0.193415119,0.540508778,0.336378983,0.246114866,0.192044586,0.147582198,0.203998315,0.175920065,0.166850752,0.125561235,0.14062463,0.090701427,0.129625822,0.113360926,0.108149459,0.209108207,0.585442381,0.420554479,0.238297241,0.171512086,0.209597066,0.155120639,0.202670385,0.131977889,0.127264266,0.0754527,0.094401389,0.07199411,0.056686504,0.117352418,0.216735754,0.502783478,0.344038115,0.267788514,0.227648275,0.206279218,0.150124088,0.169306144,0.113347154,0.10278816,0.113921887,0.108415787,0.127709954,0.043710967,0.135517881,0.180481373,0.530771413,0.368189438,0.225164624,0.240833256,0.211685602,0.148401313,0.118100509,0.18233962,0.145782875,0.094605057,0.076075796,0.129990343,0.116933361,0.156183287,0.165404903,0.555593466,0.42060245,0.240235621,0.217698022,0.198925766,0.216539527,0.119281768,0.123868286,0.109335175,0.071703643,0.081464068,0.124781125,0.049847683,0.075754773,0.13697487,0.552493719,0.342095607,0.245199145,0.174800735,0.14368649,0.188870215,0.118145065,0.099904143,0.149574343,0.138674005,0.066312437,0.093009881,0.114990962,0.15504144,0.193122357,0.524120042,0.407218281,0.23072852,0.216061543,0.178778925,0.137883912,0.117535314,0.121633632,0.122249489,0.114745729,0.073681937,0.052478058,0.050202708,0.08656078,0.184471135,0.579441422,0.411544254,0.221696933,0.225298645,0.225740589,0.215155333,0.162543687,0.156709965,0.152926932,0.12984522,0.064521596,0.067323613,0.097983423,0.13500751,0.224184891,0.532657469,0.429728873,0.307188723,0.256862589,0.238334276,0.122653259,0.133183963,0.182444965,0.141087567,0.136858843,0.063381966,0.115229702,0.131065317,0.080619671,0.195230609
108.3475881,0.013694921,0.227064076,102.2100509,0.834063658,89.63216923,1.91122766,63.27052546,1.96444884,99.6094628,1,2.991834667,12,2.504514142,0.973616894,0.71718631,0.471910689,0.363590967,0.322679558,0.28406496,0.212581949,0.213311765,0.177691601,0.114661456,0.104381728,0.059086443,0.134961219,0.181577156,0.249919645,0.968763858,0.64688943,0.480207729,0.326280381,0.282321563,0.284657276,0.20446891,0.14970239,0.131492918,0.1283075,0.107662845,0.067495954,0.089596684,0.194267492,0.307856373,0.947483009,0.665231828,0.406186262,0.291320725,0.25087877,0.228164638,0.208854521,0.152032825,0.181910777,0.103687029,0.123499653,0.062186937,0.054383097,0.163726994,0.247962779,0.963627844,0.663642861,0.418228396,0.380945853,0.276706653,0.247451936,0.233605745,0.153417677,0.09484668,0.062774908,0.063046347,0.100812576,0.119580492,0.173801579,0.340741634,1.019646736,0.635620929,0.470690362,0.368411578,0.246583018,0.29501785,0.258313226,0.232390844,0.142893725,0.094243202,0.041891357,0.110791685,0.083549221,0.141914379,0.269223728,0.984301395,0.633186847,0.445543259,0.337679745,0.318645848,0.263660964,0.180374661,0.172229268,0.17941102,0.10818069,0.092565317,0.045095453,0.138337144,0.15618254,0.273338585,0.931681753,0.67775364,0.453207776,0.345336663,0.310671444,0.282270327,0.265367161,0.23299698,0.152904637,0.11570192,0.063696528,0.087162757,0.056582988,0.179843405,0.301517675,0.983368838,0.670080206,0.430455937,0.367018107,0.277193185,0.247827122,0.191729259,0.178372911,0.177582023,0.098330605,0.129202198,0.045297832,0.048425596,0.202635323,0.291370141,0.982385616,0.636845202,0.403704829,0.33439106,0.258720537,0.220550126,0.20901341,0.205187075,0.184553719,0.080154148,0.052724382,0.055926125,0.053905027,0.162046935,0.251390512,0.975611787,0.634025633,0.425178517,0.312249939,0.308958152,0.273070806,0.220862246,0.188404441,0.169927129,0.071966183,0.077284994,0.044112562,0.120176612,0.153625304,0.307937021,0.985220937,0.668394989,0.430502866,0.36468823,0.295330954,0.222971411,0.213759214,0.23859346,0.116596072,0.143036792,0.101124634,0.067224138,0.047547072,0.196751131,0.285499838,0.996363202,0.721945075,0.456571853,0.383686101,0.32773897,0.248208874,0.26936045,0.15548187,0.173050051,0.107224847,0.056988338,0.090288837,0.10817839,0.183318225,0.262387653
99.51368118,0.012923607,2.271368216,90.16464318,1.421562649,88.00150152,1.89169674,61.82421275,1.547252283,98.84632447,1,5.843275315,12,7.973141051,1.08357122,0.729487635,0.515470679,0.355861706,0.270499772,0.2875971,0.255750946,0.21291108,0.195215998,0.140194988,0.047523153,0.033934295,0.064094756,0.194785209,0.298272869,1.074350398,0.76266792,0.42704888,0.413023414,0.360630484,0.303144728,0.277979545,0.209418701,0.116851451,0.158386818,0.07635792,0.037871433,0.138648984,0.143284769,0.334659091,1.068984232,0.69695399,0.479001954,0.405994685,0.335347237,0.245798707,0.216462647,0.251015786,0.140907522,0.136251263,0.076017857,0.058049999,0.08273742,0.144951847,0.332825565,1.04673741,0.704984709,0.495959259,0.412780443,0.317399497,0.314028184,0.282482174,0.196782418,0.19546631,0.149403489,0.062711115,0.032279213,0.126012869,0.203652626,0.249119749,1.037387369,0.714946444,0.451040407,0.365188381,0.315607158,0.290604426,0.209726287,0.212726674,0.194079063,0.12672625,0.087499942,0.033704906,0.08670729,0.171226328,0.267120764,1.057444553,0.779922649,0.488312758,0.40044741,0.358183003,0.327730838,0.227012975,0.208171247,0.106063214,0.107756182,0.041242383,0.084682123,0.097463578,0.111296015,0.251094801,1.045790673,0.766706288,0.481118059,0.39675641,0.331367693,0.310760994,0.212133612,0.239280267,0.112513361,0.147717,0.116802704,0.121688336,0.042895982,0.154247297,0.335635343,1.102372118,0.748960269,0.487762583,0.381813705,0.340534821,0.299160372,0.224001626,0.195128553,0.195486086,0.155381886,0.062715204,0.071727713,0.124869523,0.141248051,0.283626655,1.051668371,0.7115108,0.464871198,0.359734299,0.319419462,0.256283082,0.22722366,0.189615219,0.099700464,0.068694241,0.084416487,0.057356377,0.139542214,0.137798341,0.249174283,1.034226112,0.707971433,0.466861439,0.339157458,0.315100933,0.239702971,0.269436152,0.241644504,0.136098057,0.115232589,0.101635032,0.035614787,0.093578574,0.168586922,0.267055032,1.077170616,0.706294454,0.478814492,0.41105467,0.34573692,0.23408604,0.262553849,0.215867368,0.173590497,0.073736924,0.036725675,0.081500366,0.116599051,0.182325727,0.247853789,1.01757081,0.70043094,0.433265352,0.367642769,0.33219068,0.240516687,0.261443974,0.182486404,0.187351517,0.14090525,0.062412698,0.128132151,0.112364611,0.16484654,0.312185825
91.43748216,0.003950657,-0.500898685,103.079255,0.545995447,99.97821935,0.777471947,74.3508777,2.347289915,88.51571031,1,4.000921105,12,9.88139333,0.847532951,0.597911757,0.416061759,0.288968415,0.286280468,0.274889473,0.224128905,0.191128603,0.123774024,0.105779638,0.07579578,0.093242546,0.135418681,0.15520337,0.268234849,0.916277011,0.634225261,0.354027556,0.273073396,0.318626413,0.203532351,0.162830961,0.193592909,0.106474358,0.118426633,0.056194008,0.093204451,0.104551531,0.121229973,0.258031382,0.881880255,0.635026463,0.392546195,0.315089675,0.237292994,0.194015731,0.157208366,0.202461212,0.125125607,0.129285345,0.085804353,0.077599321,0.133361072,0.105193678,0.210954966,0.9140579,0.652325788,0.407562026,0.283855735,0.25274942,0.194475035,0.235530084,0.168123283,0.150972946,0.102516871,0.069276659,0.044834568,0.102645959,0.174746999,0.267969916,0.823545559,0.582404965,0.361297786,0.322949529,0.280620529,0.266665869,0.191547899,0.184656809,0.168556553,0.079214417,0.090718866,0.094840721,0.063737163,0.154282942,0.262097535,0.868267828,0.643609216,0.414715502,0.265994498,0.296755199,0.258613986,0.185976646,0.160622717,0.174374435,0.151108303,0.083912025,0.124657958,0.127671801,0.174921432,0.266651963,0.896948355,0.555663912,0.372437678,0.355782799,0.260538839,0.25248644,0.240966839,0.202832082,0.134450222,0.074338562,0.090617487,0.073600331,0.063628046,0.141483561,0.278885274,0.898659242,0.554392706,0.355481526,0.265088585,0.303486146,0.233015539,0.186287833,0.189362737,0.162323268,0.11539627,0.06415803,0.120879964,0.135086649,0.192048651,0.277058018,0.820001977,0.557867556,0.391509716,0.307599494,0.255779436,0.252916261,0.189602164,0.1757702,0.086229345,0.079986745,0.064080525,0.126168403,0.068185888,0.193511527,0.287769805,0.819725225,0.587564189,0.408640715,0.286345368,0.288408234,0.226068479,0.198834016,0.21380559,0.153421959,0.101658004,0.10459231,0.08740197,0.137249874,0.155330868,0.267832661,0.832240931,0.566482838,0.394140643,0.320078225,0.229462316,0.203184203,0.211191743,0.206122099,0.183653213,0.116788605,0.077206654,0.117981768,0.076129018,0.107031036,0.292001876,0.826833465,0.621269697,0.36604741,0.304983344,0.221407574,0.22159112,0.244836649,0.206592628,0.088403536,0.066363561,0.104063618,0.108457373,0.115429651,0.111854186,0.211186976
107.7269607,0.00845719,2.533615673,92.43233417,0.529768256,93.59370282,1.283843229,63.26915746,-2.64732295,93.94704,1,1.552903418,12,1.99328067,0.923278349,0.660790904,0.45644078,0.333669075,0.288550507,0.316384381,0.222281487,0.231442305,0.167190495,0.131316234,0.15838376,0.180727964,0.186427352,0.222424454,0.304136272,0.876520727,0.671377897,0.444343073,0.345411407,0.370428157,0.291951112,0.238358595,0.282634653,0.155194732,0.183583253,0.19958111,0.12378215,0.186826067,0.266451165,0.316450255,0.858237695,0.678065337,0.420777889,0.319691589,0.283040306,0.27645095,0.296018235,0.264403637,0.245582012,0.16365058,0.125728068,0.128764598,0.219794756,0.205659443,0.353045593,0.879725633,0.667760715,0.483922979,0.414155712,0.316816602,0.306569549,0.275337078,0.282520829,0.198079675,0.126913773,0.136871496,0.165109632,0.200618475,0.18651054,0.378645321,0.868477553,0.625680451,0.465159247,0.393265873,0.320666274,0.259013379,0.257830361,0.252837424,0.229707625,0.205125798,0.15404277,0.175010895,0.151301085,0.217041456,0.377165556,0.873166881,0.68072527,0.398493995,0.405459264,0.354009298,0.291835071,0.285034281,0.236025618,0.2132833,0.172991948,0.166346207,0.14894169,0.180238141,0.234234623,0.314245993,0.932606922,0.651652107,0.464385122,0.31827581,0.341551185,0.334083697,0.296684188,0.28906328,0.230134804,0.174853156,0.154927787,0.139941312,0.216324356,0.270446557,0.312900362,0.905541638,0.68912024,0.417210611,0.384806347,0.372265954,0.332317908,0.24605973,0.24222794,0.217972748,0.127422319,0.180051151,0.111016244,0.128919359,0.252871268,0.34413143,0.929631464,0.63088574,0.477023275,0.395170457,0.352458758,0.32277915,0.243406584,0.220205953,0.15943979,0.185471348,0.124739028,0.191856927,0.205520455,0.228846777,0.299470332,0.867361306,0.676628642,0.477069017,0.398769763,0.302807923,0.256382566,0.305256298,0.254283033,0.160325119,0.19185392,0.145731001,0.157586123,0.208556736,0.216782254,0.323669042,0.922967144,0.660749972,0.429642177,0.329088002,0.377934556,0.26055879,0.317778676,0.199145878,0.208389929,0.130566993,0.160375073,0.181742377,0.137815989,0.190493022,0.347551996,0.888783737,0.633897452,0.495026858,0.338785445,0.353151093,0.33165242,0.23264004,0.279389495,0.190087169,0.198115466,0.151141704,0.122628793,0.146247347,0.253478429,0.391900688
91.81472896,0.006139265,-0.661623243,95.36807304,1.555882337,91.52191697,0.876095824,44.44150052,-1.851921639,115.296122,1,6.597165267,12,2.185404075,0.624382517,0.493946718,0.288135926,0.262225836,0.256036492,0.222602963,0.199491217,0.192424503,0.186658931,0.106688512,0.12840833,0.099341695,0.106562549,0.155561984,0.313329627,0.67520682,0.432093611,0.291668053,0.231877776,0.214474891,0.251217477,0.214833065,0.155875242,0.129655883,0.199124494,0.167633939,0.125805888,0.111982381,0.1471097,0.283224656,0.653060094,0.426485831,0.36150699,0.288875316,0.270889207,0.258484362,0.264201185,0.163583062,0.164446706,0.192633128,0.109980481,0.107772775,0.165382042,0.196638852,0.238211685,0.624436465,0.503677192,0.316179108,0.297208996,0.288301418,0.206118978,0.177057042,0.169604387,0.189379523,0.199264296,0.129791191,0.12052387,0.13544091,0.154459389,0.283533764,0.683943628,0.505411213,0.37894266,0.255729494,0.233859002,0.243155942,0.220230285,0.216753064,0.166919515,0.111294616,0.142156911,0.120472046,0.171145095,0.233080731,0.316885367,0.623048047,0.508183071,0.333554781,0.264002346,0.27275437,0.283608203,0.209528353,0.247975439,0.133964815,0.140597192,0.127033039,0.187294941,0.187395836,0.236913859,0.26875863,0.659868454,0.481241722,0.342313197,0.250276891,0.243946417,0.271494309,0.257041315,0.185423138,0.130067231,0.190207746,0.098908959,0.116077078,0.171289532,0.218696182,0.274672597,0.674962851,0.44773714,0.31648679,0.239731441,0.255078508,0.205827477,0.263816111,0.231707959,0.147274188,0.152169101,0.14817672,0.188496488,0.171178176,0.218427047,0.246288778,0.5980924,0.490846093,0.311555811,0.266498328,0.22977007,0.21977521,0.211637599,0.164658063,0.168593774,0.150227077,0.11087507,0.180868484,0.104660391,0.203950963,0.230561852,0.617791033,0.487145774,0.30929251,0.289030308,0.25907347,0.280229305,0.170450981,0.15188317,0.141012748,0.173861036,0.10130249,0.108524526,0.158173466,0.225096043,0.304704854,0.618570271,0.446611156,0.298667249,0.249471714,0.270063592,0.205305469,0.251141885,0.191264333,0.172470073,0.157873583,0.16809682,0.147835986,0.151129967,0.168641196,0.277671091,0.618402197,0.478120034,0.341490205,0.28642334,0.253489539,0.195003456,0.179694826,0.226144392,0.12779041,0.139254977,0.169052004,0.158796843,0.131880077,0.18641993,0.321052332
